aco_id,aco_name,participant_org,service_area,agreement_period,initial_start_date,current_start_date,basic_track,basic_track_level,enhanced_track,high_revenue_aco,low_revenue_aco,public_website,source_id
A4654,"AdvantagePoint Health Alliance - Blue Ridge, LLC",PEACHTREE INPATIENT CONSULTING LLC,"NC, VA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/blue-ridge-aco,cms_mssp_aco_py2026
A4654,"AdvantagePoint Health Alliance - Blue Ridge, LLC",PIEDMONT ACCESS TO HEALTH SERVICES INC,"NC, VA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/blue-ridge-aco,cms_mssp_aco_py2026
A4654,"AdvantagePoint Health Alliance - Blue Ridge, LLC","PIEDMONT HEALTH & WELLNESS, P.C.","NC, VA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/blue-ridge-aco,cms_mssp_aco_py2026
A4654,"AdvantagePoint Health Alliance - Blue Ridge, LLC",RALEIGH GENERAL HOSPITAL LLC,"NC, VA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/blue-ridge-aco,cms_mssp_aco_py2026
A4654,"AdvantagePoint Health Alliance - Blue Ridge, LLC",TWO RIVERS PHYSICIAN PRACTICES LLC,"NC, VA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/blue-ridge-aco,cms_mssp_aco_py2026
A4654,"AdvantagePoint Health Alliance - Blue Ridge, LLC","WYTHE COUNTY COMMUNITY HOSPITAL, LLC","NC, VA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/blue-ridge-aco,cms_mssp_aco_py2026
A4654,"AdvantagePoint Health Alliance - Blue Ridge, LLC",WYTHE COUNTY PHYSICIAN PRACTICES LLC,"NC, VA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/blue-ridge-aco,cms_mssp_aco_py2026
A5028,"AdvantagePoint Health Alliance - Bluegrass, LLC",BOURBON PHYSICIAN PRACTICE LLC,KY,2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/commonwealth-aco-public-reporting,cms_mssp_aco_py2026
A5028,"AdvantagePoint Health Alliance - Bluegrass, LLC",CLARK REGIONAL PHYSICIAN PRACTICES LLC,KY,2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/commonwealth-aco-public-reporting,cms_mssp_aco_py2026
A5028,"AdvantagePoint Health Alliance - Bluegrass, LLC",HAROLD HELTON,KY,2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/commonwealth-aco-public-reporting,cms_mssp_aco_py2026
A5028,"AdvantagePoint Health Alliance - Bluegrass, LLC",KENTUCKY MSO LLC,KY,2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/commonwealth-aco-public-reporting,cms_mssp_aco_py2026
A5028,"AdvantagePoint Health Alliance - Bluegrass, LLC","LAKE CUMBERLAND CARDIOLOGY ASSOCIATES, LLC",KY,2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/commonwealth-aco-public-reporting,cms_mssp_aco_py2026
A5028,"AdvantagePoint Health Alliance - Bluegrass, LLC",LAKE CUMBERLAND PHYSICIAN PRACTICES LLC,KY,2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/commonwealth-aco-public-reporting,cms_mssp_aco_py2026
A5028,"AdvantagePoint Health Alliance - Bluegrass, LLC",LAKE CUMBERLAND REGIONAL HOSPITAL LLC,KY,2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/commonwealth-aco-public-reporting,cms_mssp_aco_py2026
A5028,"AdvantagePoint Health Alliance - Bluegrass, LLC",MEADOWVIEW PHYSICIAN PRACTICE LLC,KY,2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/commonwealth-aco-public-reporting,cms_mssp_aco_py2026
A5028,"AdvantagePoint Health Alliance - Bluegrass, LLC",PINELAKE PHYSICIAN PRACTICE LLC,KY,2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/commonwealth-aco-public-reporting,cms_mssp_aco_py2026
A5028,"AdvantagePoint Health Alliance - Bluegrass, LLC",ROBERT DRAKE,KY,2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/commonwealth-aco-public-reporting,cms_mssp_aco_py2026
A5028,"AdvantagePoint Health Alliance - Bluegrass, LLC",SPRING VIEW HOSPITAL LLC,KY,2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/commonwealth-aco-public-reporting,cms_mssp_aco_py2026
A5028,"AdvantagePoint Health Alliance - Bluegrass, LLC","SPRING VIEW PHYSICIAN PRACTICES, LLC.",KY,2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/commonwealth-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",ACQUISITION BELL HOSPITAL LLC,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC","ANESTHESIOLOGY OF MARQUETTE, P.C.","MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",BELL PHYSICIAN PRACTICES INC,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",DICKINSON COUNTY HEALTHCARE SYSTEM,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",DLP MARQUETTE GENERAL HOSPITAL LLC,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",DLP MARQUETTE PHYSICIAN PRACTICES INC,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",HERITAGE HEALTH PC,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",MEDICAL ACNE & SKIN CARE,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC","MEDICAL LABORATORIES OF MARQUETTE, PC","MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",MUNISING MEMORIAL HOSPITAL ASSOCIATION,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",OB-GYN ASSOC OF MARQUETTE PC,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",ORTHOPAEDIC SURGERY ASSOCIATES OF MARQUETTE PC,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",PORTAGE HOSPITAL LLC,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",PORTAGE PHYSICIAN PRACTICES INC,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",SUPERIOR EAR NOSE THROAT - AUDIOLOGY & ALLERGY PC,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",SUPERIOR IMAGING SPECIALISTS P C,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",UPPER GREAT LAKES FAMILY HEALTH CENTER,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC",UPPER PENINSULA IMAGING PC,"MI, WI",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/great-lakes-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC",ARCHER-KNIGHT HEALTH & WELLNESS PLLC,"AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC",ARKANSAS HEALTHCARE SERVICES LLC,"AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC",ESSENT PRMC LP,"AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC",HAVASU REGIONAL MEDICAL CENTER LLC,"AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC",HOT SPRINGS NATIONAL PARK HOSPITAL HOLDINGS LLC,"AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC","HRMC, LLC","AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC",JOHN R PACE MD PA,"AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC","KOTA CANCER CLINIC, PLLC","AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC","LAS CRUCES PHYSICIAN PRACTICES, LLC","AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC",LOS ALAMOS PHYSICIAN PRACTICES LLC,"AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC",NATIONAL PARK CARDIOLOGY SERVICES LLC,"AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC","PHC-FORT MOHAVE, INC.","AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC",PHC-LAS CRUCES INC,"AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC",PHC-LOS ALAMOS INC.,"AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC","PRMC HEALTHCARE GROUP, INC.","AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC",RUSSELLVILLE HOLDINGS LLC,"AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC",SALINE CLINICS LLC,"AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC",SALINE HOSPITAL LLC,"AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC",SIERRA VISTA REGIONAL HEALTH CENTER MEDICAL GROUP LLC,"AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A5037,"AdvantagePoint Health Alliance - Hot Springs, LLC",ST MARYS PHYSICIAN SERVICES LLC,"AR, AZ, NM, TX",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/hot-springs-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC",Alleghenies Independent Physicians PC,"IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC",BANMAHA PC,"IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC",CHARLES STOTLER,"IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC",DLP CONEMAUGH MEMORIAL MEDICAL CENTER LLC,"IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC","DLP CONEMAUGH MEYERSDALE MEDICAL CENTER, LLC","IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC",DLP CONEMAUGH MINERS MEDICAL CENTER LLC,"IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC",DLP CONEMAUGH PHYSICIAN PRACTICES LLC,"IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC",J WIECZOREK,"IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC",LAUREL CARDIOLOGY PC,"IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC",MEDICAL ASSOCIATES OF BOSWELL,"IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC",NASON MEDICAL CENTER LLC,"IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC",NASON PHYSICIAN PRACTICES LLC,"IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC",ORCHARD VALLEY PHYSICIAN SERVICES PLLC,"IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC",OTTUMWA HEALTH GROUP LLC,"IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC",RCHP OTTUMWA LLC,"IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC","SHENGGAO HAN, M.D., LLC","IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC",WINDBER HOSPITAL INC,"IA, PA",2,07/01/2019,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/laurel-highlands-aco-public-reporting,cms_mssp_aco_py2026
A5025,"AdvantagePoint Health Alliance - Northwest, LLC","CATALYST MEDICAL GROUP, PLLC","ID, MT, NV, OR, WA",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/northwest-aco-public-reporting,cms_mssp_aco_py2026
A5025,"AdvantagePoint Health Alliance - Northwest, LLC",COMPLETE FAMILY CARE PLLC,"ID, MT, NV, OR, WA",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/northwest-aco-public-reporting,cms_mssp_aco_py2026
A5025,"AdvantagePoint Health Alliance - Northwest, LLC",LOURDES HOSPITAL LLC,"ID, MT, NV, OR, WA",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/northwest-aco-public-reporting,cms_mssp_aco_py2026
A5025,"AdvantagePoint Health Alliance - Northwest, LLC",MCMINNVILLE IMMEDIATE HEALTH CARE LLC,"ID, MT, NV, OR, WA",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/northwest-aco-public-reporting,cms_mssp_aco_py2026
A5025,"AdvantagePoint Health Alliance - Northwest, LLC",MORASCH MEDICAL PC,"ID, MT, NV, OR, WA",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/northwest-aco-public-reporting,cms_mssp_aco_py2026
A5025,"AdvantagePoint Health Alliance - Northwest, LLC",NORTHEASTERN NEVADA PHYSICIAN PRACTICES LLC,"ID, MT, NV, OR, WA",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/northwest-aco-public-reporting,cms_mssp_aco_py2026
A5025,"AdvantagePoint Health Alliance - Northwest, LLC",PHC-ELKO INC,"ID, MT, NV, OR, WA",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/northwest-aco-public-reporting,cms_mssp_aco_py2026
A5025,"AdvantagePoint Health Alliance - Northwest, LLC",RCCH TRIOS HEALTH LLC,"ID, MT, NV, OR, WA",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/northwest-aco-public-reporting,cms_mssp_aco_py2026
A5025,"AdvantagePoint Health Alliance - Northwest, LLC",RCHP BILLINGS - MISSOULA LLC,"ID, MT, NV, OR, WA",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/northwest-aco-public-reporting,cms_mssp_aco_py2026
A5025,"AdvantagePoint Health Alliance - Northwest, LLC","SANDPOINT FAMILY HEALTH CENTER, PLLC.","ID, MT, NV, OR, WA",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/northwest-aco-public-reporting,cms_mssp_aco_py2026
A5025,"AdvantagePoint Health Alliance - Northwest, LLC",SJRMC INTERVENTIONAL RADIOLOGY SERVICES LLC,"ID, MT, NV, OR, WA",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/northwest-aco-public-reporting,cms_mssp_aco_py2026
A5025,"AdvantagePoint Health Alliance - Northwest, LLC",ST JOSEPH HOSPITAL LLC,"ID, MT, NV, OR, WA",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/northwest-aco-public-reporting,cms_mssp_aco_py2026
A5025,"AdvantagePoint Health Alliance - Northwest, LLC",TOTAL HEALTH PHYSICIAN GROUP LLC,"ID, MT, NV, OR, WA",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/northwest-aco-public-reporting,cms_mssp_aco_py2026
A5025,"AdvantagePoint Health Alliance - Northwest, LLC",WILLAMETTE VALLEY CLINICS LLC,"ID, MT, NV, OR, WA",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/northwest-aco-public-reporting,cms_mssp_aco_py2026
A5038,"AdvantagePoint Health Alliance - Tennessee Valley, LLC","AMG-CROCKETT, LLC","AL, TN",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/tennessee-valley-aco-public-reporting,cms_mssp_aco_py2026
A5038,"AdvantagePoint Health Alliance - Tennessee Valley, LLC",AMG-HILLSIDE LLC,"AL, TN",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/tennessee-valley-aco-public-reporting,cms_mssp_aco_py2026
A5038,"AdvantagePoint Health Alliance - Tennessee Valley, LLC","AMG - SOUTHERN TENNESSEE, LLC","AL, TN",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/tennessee-valley-aco-public-reporting,cms_mssp_aco_py2026
A5038,"AdvantagePoint Health Alliance - Tennessee Valley, LLC",ATHENS PHYSICIANS PRACTICE LLC,"AL, TN",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/tennessee-valley-aco-public-reporting,cms_mssp_aco_py2026
A5038,"AdvantagePoint Health Alliance - Tennessee Valley, LLC",ATHENS REGIONAL MEDICAL CENTER LLC,"AL, TN",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/tennessee-valley-aco-public-reporting,cms_mssp_aco_py2026
A5038,"AdvantagePoint Health Alliance - Tennessee Valley, LLC",CROCKETT HOSPITAL LLC,"AL, TN",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/tennessee-valley-aco-public-reporting,cms_mssp_aco_py2026
A5038,"AdvantagePoint Health Alliance - Tennessee Valley, LLC",DONALD E BEACH PC,"AL, TN",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/tennessee-valley-aco-public-reporting,cms_mssp_aco_py2026
A5038,"AdvantagePoint Health Alliance - Tennessee Valley, LLC",ECM HEALTH GROUP LLC,"AL, TN",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/tennessee-valley-aco-public-reporting,cms_mssp_aco_py2026
A5038,"AdvantagePoint Health Alliance - Tennessee Valley, LLC",ECM TVCC LLC,"AL, TN",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/tennessee-valley-aco-public-reporting,cms_mssp_aco_py2026
A5038,"AdvantagePoint Health Alliance - Tennessee Valley, LLC",FRANCES A BERRY-BROWN MD,"AL, TN",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/tennessee-valley-aco-public-reporting,cms_mssp_aco_py2026
A5038,"AdvantagePoint Health Alliance - Tennessee Valley, LLC",HILLSIDE HOSPITAL LLC,"AL, TN",2,01/01/2022,01/01/2024,1,E,0,1,0,https://www.advantagepointhealth.com/tennessee-valley-aco-public-reporting,cms_mssp_aco_py2026
