NPI,Entity Type Code,Replacement NPI,Provider Organization Name (Legal Business Name),Provider Last Name (Legal Name),Provider First Name,Provider Middle Name,Provider Name Prefix Text,Provider Name Suffix Text,Provider Credential Text,Provider First Line Business Mailing Address,Provider Business Mailing Address City Name,Provider Business Mailing Address State Name,Provider Business Mailing Address Postal Code,Provider First Line Business Practice Location Address,Provider Second Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,Authorized Official Last Name,Authorized Official First Name,Authorized Official Title or Position,Authorized Official Telephone Number,Provider Enumeration Date,Last Update Date,NPI Deactivation Date,NPI Reactivation Date,Is Sole Proprietor,Healthcare Provider Taxonomy Code_1,Provider License Number_1,Provider License Number State Code_1,Healthcare Provider Primary Taxonomy Switch_1,Healthcare Provider Taxonomy Code_2,Provider License Number_2,Provider License Number State Code_2,Healthcare Provider Primary Taxonomy Switch_2
1000030316,2,,WILLIAMS CARDIOLOGY PLLC,,,,,,,,,,,7453 FANNIN ST,,CHICAGO,IL,606110000,,WILLIAMS,ANA,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000030241,1,,,WILLIAMS,DAVID,,,,PA,7453 FANNIN ST,CHICAGO,IL,606111234,7453 FANNIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,IL15235,IL,Y,207R00000X,,IL,N
1000030381,1,,,JOHNSON,SARAH,,,,PA,9651 MAIN ST,HOUSTON,TX,770301234,9651 MAIN ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,TX47127,TX,Y,207R00000X,,TX,N
1000030522,2,,WILLIAMS CARDIOLOGY PLLC,,,,,,,,,,,1050 GASTON ST,,CHICAGO,IL,606110000,,WILLIAMS,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000030456,1,,,WILLIAMS,JAMES,,,,DO,1050 GASTON ST,CHICAGO,IL,606111234,1050 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,2024-03-01,2025-06-01,Y,363LF0000X,IL59653,IL,Y,208D00000X,,IL,N
1000030597,1,,,BROWN,JAMES,,,,NP,7105 FANNIN ST,PHOENIX,AZ,850041234,7105 FANNIN ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,AZ66147,AZ,Y,,,,
1000030662,1,,,WILLIAMS,SARAH,,,,MD,5019 HURON ST,DALLAS,TX,752011234,5019 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX89842,TX,Y,,,,
1000030738,1,,,PATEL,DAVID,,,,DO,742 MAIN ST,NEW YORK,NY,100161234,742 MAIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,NY55011,NY,Y,208D00000X,,NY,N
1000030878,2,,WILLIAMS CARDIOLOGY PLLC,,,,,,,,,,,3045 GASTON ST,,CHICAGO,IL,606110000,,WILLIAMS,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000030803,1,,,WILLIAMS,ANA,,,,MD,3045 GASTON ST,CHICAGO,IL,606111234,3045 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,IL96570,IL,Y,207R00000X,,IL,N
1000030944,1,,,GARCIA,RAJ,,,,MD,7453 FANNIN ST,CHICAGO,IL,606111234,7453 FANNIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,IL33658,IL,Y,,,,
1000031017,1,,,NGUYEN,MARY,,,,NP,9651 MAIN ST,HOUSTON,TX,770301234,9651 MAIN ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,TX39752,TX,Y,208D00000X,,TX,N
1000031157,2,,GARCIA FAMILY MEDICINE PLLC,,,,,,,,,,,5019 HURON ST,,DALLAS,TX,752010000,,GARCIA,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000031082,1,,,GARCIA,LINH,,,,MD,5019 HURON ST,DALLAS,TX,752011234,5019 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,TX99062,TX,Y,,,,
1000031223,1,,,JOHNSON,SARAH,,,,MD,7105 FANNIN ST,PHOENIX,AZ,850041234,7105 FANNIN ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,AZ70291,AZ,Y,,,,
1000031298,1,,,GARCIA,JAMES,,,,DO,742 MAIN ST,NEW YORK,NY,100161234,742 MAIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,NY91105,NY,Y,,,,
1000031439,2,,GARCIA FAMILY MEDICINE PLLC,,,,,,,,,,,8879 MAIN ST,,DALLAS,TX,752010000,,GARCIA,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000031363,1,,,GARCIA,LINH,,,,DO,8879 MAIN ST,DALLAS,TX,752011234,8879 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,2025-08-01,,N,207RC0000X,TX49312,TX,Y,207R00000X,,TX,N
1000031504,1,,,GARCIA,MARY,,,,MD,1586 HURON ST,DALLAS,TX,752011234,1586 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,TX32020,TX,Y,,,,
1000031579,1,,,WILLIAMS,RAJ,,,,NP,9458 GASTON ST,DALLAS,TX,752011234,9458 GASTON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,TX15702,TX,Y,208D00000X,,TX,N
1000031710,2,,PATEL CARDIOLOGY PLLC,,,,,,,,,,,2034 HURON ST,,DENVER,CO,802020000,,PATEL,MARY,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000031645,1,,,PATEL,JAMES,,,,MD,2034 HURON ST,DENVER,CO,802021234,2034 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,CO43371,CO,Y,208D00000X,,CO,N
1000031850,2,,GARCIA CARDIOLOGY PLLC,,,,,,,,,,,5240 FANNIN ST,,DENVER,CO,802020000,,GARCIA,MARY,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000031785,1,,,GARCIA,JAMES,,,,PA,5240 FANNIN ST,DENVER,CO,802021234,5240 FANNIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,CO19667,CO,Y,208D00000X,,CO,N
1000031926,1,,,NGUYEN,RAJ,,,,NP,1586 HURON ST,DALLAS,TX,752011234,1586 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX11808,TX,Y,207R00000X,,TX,N
1000031991,1,,,PATEL,JAMES,,,,MD,6568 MAIN ST,CHICAGO,IL,606111234,6568 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,IL33892,IL,Y,,,,
1000032064,1,,,BROWN,MARY,,,,PA,2034 HURON ST,DENVER,CO,802021234,2034 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,CO40042,CO,Y,208D00000X,,CO,N
1000032205,2,,NGUYEN CARDIOLOGY PLLC,,,,,,,,,,,2034 HURON ST,,DENVER,CO,802020000,,NGUYEN,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000032130,1,,,NGUYEN,MARY,,,,MD,2034 HURON ST,DENVER,CO,802021234,2034 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,CO32246,CO,Y,,,,
1000032270,1,,,PATEL,RAJ,,,,PA,7105 FANNIN ST,PHOENIX,AZ,850041234,7105 FANNIN ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,AZ39703,AZ,Y,208D00000X,,AZ,N
1000032346,1,,,JOHNSON,DAVID,,,,DO,6568 MAIN ST,CHICAGO,IL,606111234,6568 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,IL60388,IL,Y,207R00000X,,IL,N
1000032411,1,,,SMITH,LINH,,,,DO,9220 GASTON ST,HOUSTON,TX,770301234,9220 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,TX83482,TX,Y,208D00000X,,TX,N
1000032486,1,,,SMITH,JAMES,,,,NP,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,CO41200,CO,Y,,,,
1000032551,1,,,JOHNSON,LINH,,,,DO,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX82186,TX,Y,208D00000X,,TX,N
1000032692,2,,GARCIA FAMILY MEDICINE PLLC,,,,,,,,,,,5240 FANNIN ST,,DENVER,CO,802020000,,GARCIA,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000032627,1,,,GARCIA,SARAH,,,,PA,5240 FANNIN ST,DENVER,CO,802021234,5240 FANNIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,CO41905,CO,Y,,,,
1000032833,2,,JOHNSON FAMILY MEDICINE PLLC,,,,,,,,,,,1586 HURON ST,,DALLAS,TX,752010000,,JOHNSON,MARY,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000032767,1,,,JOHNSON,LINH,,,,NP,1586 HURON ST,DALLAS,TX,752011234,1586 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,TX86912,TX,Y,208D00000X,,TX,N
1000032973,2,,WILLIAMS FAMILY MEDICINE PLLC,,,,,,,,,,,2463 MAIN ST,,CHICAGO,IL,606110000,,WILLIAMS,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000032908,1,,,WILLIAMS,RAJ,,,,MD,2463 MAIN ST,CHICAGO,IL,606111234,2463 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,IL86460,IL,Y,,,,
1000033047,1,,,PATEL,DAVID,,,,PA,9364 MAIN ST,DALLAS,TX,752011234,9364 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,TX73506,TX,Y,208D00000X,,TX,N
1000033187,2,,JOHNSON FAMILY MEDICINE PLLC,,,,,,,,,,,9279 GASTON ST,,DENVER,CO,802020000,,JOHNSON,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000033112,1,,,JOHNSON,MARY,,,,NP,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,207RC0000X,CO12630,CO,Y,,,,
1000033328,2,,GARCIA FAMILY MEDICINE PLLC,,,,,,,,,,,9074 MAIN ST,,CHICAGO,IL,606110000,,GARCIA,MARY,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000033252,1,,,GARCIA,DAVID,,,,MD,9074 MAIN ST,CHICAGO,IL,606111234,9074 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,IL41684,IL,Y,208D00000X,,IL,N
1000033468,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,2034 HURON ST,,DENVER,CO,802020000,,SMITH,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000033393,1,,,SMITH,JAMES,,,,DO,2034 HURON ST,DENVER,CO,802021234,2034 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,CO80377,CO,Y,208D00000X,,CO,N
1000033609,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,9279 GASTON ST,,DENVER,CO,802020000,,SMITH,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000033534,1,,,SMITH,ANA,,,,PA,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,2025-08-01,,N,207RC0000X,CO32872,CO,Y,,,,
1000033740,2,,BROWN FAMILY MEDICINE PLLC,,,,,,,,,,,3474 HURON ST,,DENVER,CO,802020000,,BROWN,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000033674,1,,,BROWN,LINH,,,,PA,3474 HURON ST,DENVER,CO,802021234,3474 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,CO70735,CO,Y,208D00000X,,CO,N
1000033815,1,,,NGUYEN,DAVID,,,,NP,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,CO22248,CO,Y,207R00000X,,CO,N
1000033955,2,,JOHNSON FAMILY MEDICINE PLLC,,,,,,,,,,,6568 MAIN ST,,CHICAGO,IL,606110000,,JOHNSON,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000033880,1,,,JOHNSON,RAJ,,,,PA,6568 MAIN ST,CHICAGO,IL,606111234,6568 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,IL80603,IL,Y,207R00000X,,IL,N
1000034094,2,,NGUYEN CARDIOLOGY PLLC,,,,,,,,,,,2034 HURON ST,,DENVER,CO,802020000,,NGUYEN,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000034029,1,,,NGUYEN,ANA,,,,MD,2034 HURON ST,DENVER,CO,802021234,2034 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,CO95411,CO,Y,208D00000X,,CO,N
1000034169,1,,,PATEL,LINH,,,,PA,9220 GASTON ST,HOUSTON,TX,770301234,9220 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,TX95899,TX,Y,207R00000X,,TX,N
1000034235,1,,,BROWN,SARAH,,,,MD,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,TX91871,TX,Y,,,,
1000034375,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,1586 HURON ST,,DALLAS,TX,752010000,,SMITH,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000034300,1,,,SMITH,MARY,,,,NP,1586 HURON ST,DALLAS,TX,752011234,1586 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,TX29571,TX,Y,207R00000X,,TX,N
1000034441,1,,,BROWN,SARAH,,,,DO,9838 HURON ST,PHOENIX,AZ,850041234,9838 HURON ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,2025-08-01,,N,207R00000X,AZ75396,AZ,Y,,,,
1000034516,1,,,WILLIAMS,SARAH,,,,MD,9651 MAIN ST,HOUSTON,TX,770301234,9651 MAIN ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,TX96511,TX,Y,208D00000X,,TX,N
1000034656,2,,SMITH CARDIOLOGY PLLC,,,,,,,,,,,9838 HURON ST,,PHOENIX,AZ,850040000,,SMITH,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000034581,1,,,SMITH,JAMES,,,,DO,9838 HURON ST,PHOENIX,AZ,850041234,9838 HURON ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,AZ63730,AZ,Y,,,,
1000034797,2,,BROWN FAMILY MEDICINE PLLC,,,,,,,,,,,5704 GASTON ST,,HOUSTON,TX,770300000,,BROWN,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000034722,1,,,BROWN,ANA,,,,DO,5704 GASTON ST,HOUSTON,TX,770301234,5704 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,TX56439,TX,Y,207R00000X,,TX,N
1000034862,1,,,GARCIA,LINH,,,,DO,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,CO45032,CO,Y,208D00000X,,CO,N
1000034938,1,,,JOHNSON,ANA,,,,DO,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,CO51912,CO,Y,207R00000X,,CO,N
1000035000,1,,,NGUYEN,SARAH,,,,DO,742 MAIN ST,NEW YORK,NY,100161234,742 MAIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,NY16054,NY,Y,207R00000X,,NY,N
1000035075,1,,,BROWN,RAJ,,,,MD,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,CO29913,CO,Y,208D00000X,,CO,N
1000035141,1,,,JOHNSON,JAMES,,,,DO,6568 MAIN ST,CHICAGO,IL,606111234,6568 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,IL99491,IL,Y,,,,
1000035216,1,,,SMITH,JAMES,,,,DO,9074 MAIN ST,CHICAGO,IL,606111234,9074 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,IL92227,IL,Y,208D00000X,,IL,N
1000035356,2,,SMITH CARDIOLOGY PLLC,,,,,,,,,,,5240 FANNIN ST,,DENVER,CO,802020000,,SMITH,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000035281,1,,,SMITH,ANA,,,,MD,5240 FANNIN ST,DENVER,CO,802021234,5240 FANNIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,CO16333,CO,Y,,,,
1000035422,1,,,SMITH,MARY,,,,DO,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,TX92994,TX,Y,,,,
1000035497,1,,,NGUYEN,ANA,,,,MD,9838 HURON ST,PHOENIX,AZ,850041234,9838 HURON ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,AZ38198,AZ,Y,,,,
1000035638,2,,WILLIAMS FAMILY MEDICINE PLLC,,,,,,,,,,,6599 MAIN ST,,DENVER,CO,802020000,,WILLIAMS,ANA,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000035562,1,,,WILLIAMS,JAMES,,,,MD,6599 MAIN ST,DENVER,CO,802021234,6599 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,CO76683,CO,Y,207R00000X,,CO,N
1000035703,1,,,NGUYEN,JAMES,,,,PA,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX81933,TX,Y,207R00000X,,TX,N
1000035778,1,,,WILLIAMS,LINH,,,,PA,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,CO29822,CO,Y,208D00000X,,CO,N
1000035844,1,,,BROWN,DAVID,,,,MD,9074 MAIN ST,CHICAGO,IL,606111234,9074 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,IL89669,IL,Y,207R00000X,,IL,N
1000035919,1,,,PATEL,DAVID,,,,MD,3045 GASTON ST,CHICAGO,IL,606111234,3045 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,IL91373,IL,Y,207R00000X,,IL,N
1000035984,1,,,SMITH,RAJ,,,,PA,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,TX69702,TX,Y,208D00000X,,TX,N
1000036057,1,,,SMITH,LINH,,,,PA,7453 FANNIN ST,CHICAGO,IL,606111234,7453 FANNIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,IL92511,IL,Y,,,,
1000036123,1,,,WILLIAMS,LINH,,,,NP,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,2024-03-01,2025-06-01,N,207RC0000X,TX19436,TX,Y,,,,
1000036198,1,,,BROWN,RAJ,,,,PA,5704 GASTON ST,HOUSTON,TX,770301234,5704 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,TX78425,TX,Y,,,,
1000036263,1,,,GARCIA,LINH,,,,NP,7453 FANNIN ST,CHICAGO,IL,606111234,7453 FANNIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,IL79137,IL,Y,207R00000X,,IL,N
1000036339,1,,,BROWN,ANA,,,,DO,9364 MAIN ST,DALLAS,TX,752011234,9364 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,TX52200,TX,Y,207R00000X,,TX,N
1000036404,1,,,PATEL,DAVID,,,,NP,9074 MAIN ST,CHICAGO,IL,606111234,9074 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,IL23474,IL,Y,207R00000X,,IL,N
1000036479,1,,,PATEL,DAVID,,,,MD,9458 GASTON ST,DALLAS,TX,752011234,9458 GASTON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,TX61845,TX,Y,,,,
1000036545,1,,,GARCIA,SARAH,,,,DO,2463 MAIN ST,CHICAGO,IL,606111234,2463 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,IL10775,IL,Y,,,,
1000036610,1,,,JOHNSON,RAJ,,,,NP,742 MAIN ST,NEW YORK,NY,100161234,742 MAIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,NY43143,NY,Y,,,,
1000036750,2,,NGUYEN CARDIOLOGY PLLC,,,,,,,,,,,6568 MAIN ST,,CHICAGO,IL,606110000,,NGUYEN,MARY,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000036685,1,,,NGUYEN,MARY,,,,NP,6568 MAIN ST,CHICAGO,IL,606111234,6568 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,2025-08-01,,N,207RG0100X,IL52469,IL,Y,208D00000X,,IL,N
1000036826,1,,,BROWN,JAMES,,,,DO,9220 GASTON ST,HOUSTON,TX,770301234,9220 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,TX65462,TX,Y,,,,
1000036891,1,,,PATEL,ANA,,,,NP,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,TX48698,TX,Y,207R00000X,,TX,N
1000036966,1,,,GARCIA,SARAH,,,,DO,3474 HURON ST,DENVER,CO,802021234,3474 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,CO86049,CO,Y,208D00000X,,CO,N
1000037030,1,,,SMITH,ANA,,,,PA,9458 GASTON ST,DALLAS,TX,752011234,9458 GASTON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,2024-03-01,2025-06-01,N,207RC0000X,TX78919,TX,Y,207R00000X,,TX,N
1000037105,1,,,GARCIA,ANA,,,,PA,3474 HURON ST,DENVER,CO,802021234,3474 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,CO64380,CO,Y,207R00000X,,CO,N
1000037170,1,,,JOHNSON,LINH,,,,MD,7524 FANNIN ST,NEW YORK,NY,100161234,7524 FANNIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,NY36246,NY,Y,208D00000X,,NY,N
1000037311,2,,NGUYEN FAMILY MEDICINE PLLC,,,,,,,,,,,9074 MAIN ST,,CHICAGO,IL,606110000,,NGUYEN,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000037246,1,,,NGUYEN,ANA,,,,PA,9074 MAIN ST,CHICAGO,IL,606111234,9074 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,IL21803,IL,Y,,,,
1000037386,1,,,NGUYEN,SARAH,,,,DO,1050 GASTON ST,CHICAGO,IL,606111234,1050 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,2024-03-01,2025-06-01,N,207Q00000X,IL17209,IL,Y,208D00000X,,IL,N
1000037451,1,,,JOHNSON,DAVID,,,,PA,742 MAIN ST,NEW YORK,NY,100161234,742 MAIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,NY63339,NY,Y,207R00000X,,NY,N
1000037527,1,,,BROWN,JAMES,,,,DO,8879 MAIN ST,DALLAS,TX,752011234,8879 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX78158,TX,Y,208D00000X,,TX,N
1000037667,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,9220 GASTON ST,,HOUSTON,TX,770300000,,SMITH,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000037592,1,,,SMITH,LINH,,,,PA,9220 GASTON ST,HOUSTON,TX,770301234,9220 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX99268,TX,Y,,,,
1000037733,1,,,JOHNSON,MARY,,,,DO,2463 MAIN ST,CHICAGO,IL,606111234,2463 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,IL37198,IL,Y,,,,
1000037808,1,,,WILLIAMS,LINH,,,,DO,5019 HURON ST,DALLAS,TX,752011234,5019 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX54794,TX,Y,,,,
1000037873,1,,,GARCIA,RAJ,,,,MD,9651 MAIN ST,HOUSTON,TX,770301234,9651 MAIN ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,207RG0100X,TX63599,TX,Y,,,,
1000038012,2,,BROWN CARDIOLOGY PLLC,,,,,,,,,,,7453 FANNIN ST,,CHICAGO,IL,606110000,,BROWN,ANA,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
