ccn,overall_rating,health_inspection_rating,staffing_rating,qm_rating,rn_hprd,total_nurse_hprd,total_nurse_turnover_pct,num_fines,total_fines_usd,num_payment_denials,num_penalties,source,source_date
015422,5,4,4,5,0.68768,3.67002,25.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015423,2,1,4,5,0.91794,4.30614,43.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015424,2,2,4,3,0.61857,3.77984,17.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015425,4,4,4,4,0.46982,4.34705,34.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015426,5,4,5,3,1.20119,4.81164,41.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015429,5,5,4,3,0.90410,3.86285,41.2,1,4558.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015431,4,3,3,5,0.70788,4.21211,78.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015433,1,1,3,2,0.72084,4.37951,62.0,0,0.00,1,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015434,2,2,4,2,0.96991,4.04453,45.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015435,4,4,4,4,0.76793,3.82479,46.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015436,2,2,4,3,0.43956,4.48857,48.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015437,4,4,4,4,0.74216,4.52738,50.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015440,3,3,3,4,0.68495,4.01065,64.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015442,4,5,4,1,0.94899,3.25423,37.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015443,2,2,4,3,0.67451,4.38759,45.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015445,2,2,2,3,0.47426,3.38831,57.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015446,3,3,4,4,0.61672,3.86808,46.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015447,4,3,3,5,1.00864,3.47790,70.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015448,3,3,3,2,0.57997,3.91349,54.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015450,5,3,5,5,1.31459,4.04266,6.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015451,3,3,4,3,0.69171,3.73979,47.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015452,3,2,3,5,0.39094,3.64734,50.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015453,4,4,4,4,0.69490,3.87419,55.6,1,8018.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015454,4,4,4,3,0.47213,4.49626,37.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015455,1,1,3,2,0.51830,3.46425,54.9,1,6682.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015456,2,2,4,4,0.61558,4.12501,49.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015457,3,4,4,1,0.58785,4.59323,39.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015458,1,1,3,3,0.67239,3.48097,61.3,1,69011.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015459,3,2,4,5,0.90597,4.40030,73.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015460,5,5,4,3,0.86646,3.89125,49.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015461,1,1,4,3,0.50436,4.35440,48.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015463,,,,,0.67309,3.83150,78.9,4,318070.00,1,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015464,1,1,3,3,0.79883,4.34653,66.4,1,15593.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015465,4,4,4,3,0.89025,4.39850,63.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015467,2,3,1,4,0.16084,2.90906,69.5,8,46797.00,0,8,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
015468,1,1,4,3,0.86113,4.85971,65.6,1,16801.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
01A193,1,1,1,2,0.24781,3.48126,6.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
01A208,3,2,2,5,0.72499,3.42065,50.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025010,1,1,1,4,,,56.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025015,5,3,5,5,2.71352,7.87354,48.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025018,2,2,4,4,2.43631,4.87979,63.2,1,109382.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025019,3,4,1,3,,,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025020,3,2,4,5,1.07829,5.12591,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025021,4,3,5,4,1.57021,7.13905,22.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025024,3,3,4,4,1.98458,7.06585,76.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025025,1,1,4,4,1.32789,4.48680,52.7,2,76749.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025026,5,4,4,5,2.65492,8.86464,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025027,3,3,4,3,1.35822,6.30512,48.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025028,5,3,5,5,4.00564,9.40942,12.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025030,2,2,,4,,,37.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025031,5,5,5,4,2.77635,8.99047,37.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025032,5,5,5,5,3.07948,7.36977,37.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025034,2,2,,4,,,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025035,5,4,5,3,1.08028,9.32588,69.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025036,1,1,1,4,,,,4,326453.00,1,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025037,2,2,,3,,,,1,10117.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025038,5,4,5,4,1.73644,5.18229,35.6,0,0.00,1,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
025039,1,1,4,2,1.37130,4.99725,62.1,3,75669.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035003,5,4,5,5,1.19261,4.66037,17.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035004,3,2,3,5,0.37146,4.06519,54.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035014,3,3,3,4,0.51313,3.41761,50.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035016,2,1,3,5,0.38662,3.83625,62.2,1,4194.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035059,2,1,1,5,0.53599,3.18327,65.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035062,1,1,3,4,0.36232,4.87023,99.0,1,8018.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035064,4,3,4,5,0.74374,4.47027,23.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035068,1,2,1,4,0.30194,3.00712,56.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035070,3,2,3,5,0.40415,3.84812,51.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035071,4,3,3,5,0.51635,3.53166,36.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035072,2,1,2,5,0.53764,3.45990,61.8,1,8018.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035073,3,2,3,5,0.39107,3.32993,18.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035074,3,2,5,4,2.33109,6.43298,44.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035076,5,4,4,5,0.56643,4.23304,52.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035083,5,4,2,5,0.36876,3.34632,45.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035084,5,4,3,5,1.89201,5.81591,46.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035085,3,3,1,5,0.38227,2.86419,40.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035086,3,2,2,5,0.42186,3.10841,46.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035087,5,5,2,5,1.13002,5.96593,42.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035088,4,3,4,5,0.89315,3.30891,32.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035091,3,2,3,5,0.81055,3.51095,42.0,1,13098.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035092,3,2,3,5,0.37463,3.65518,45.2,1,12735.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035093,2,1,1,5,0.32646,2.57028,50.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035094,2,1,2,5,0.45458,2.99251,49.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035095,2,1,3,5,0.43704,3.84683,48.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035096,3,2,4,5,0.52713,3.64947,23.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035097,5,5,3,4,0.32859,3.67967,36.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035099,2,1,4,5,0.65136,4.16012,42.2,1,20930.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035100,3,3,3,4,0.69765,3.24007,54.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035101,4,3,3,5,0.67251,3.92122,46.9,1,15935.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035103,5,4,3,5,0.47640,3.62254,43.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035105,5,5,3,5,0.72404,3.38060,40.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035106,5,5,3,5,0.52241,3.51593,51.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035107,4,3,3,5,0.50869,3.28265,35.2,1,12735.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035110,5,4,4,5,0.57454,3.64471,35.4,1,4838.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035111,4,3,2,5,0.63093,3.42110,49.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035112,4,3,2,5,0.22722,3.72611,43.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035114,1,1,3,1,0.38885,4.09395,56.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035116,3,2,3,5,0.52170,3.94067,55.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035117,3,2,4,5,0.66015,3.74884,46.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035118,3,2,3,5,0.70006,3.16829,53.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035120,3,2,4,5,0.80208,3.82010,46.7,1,6510.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035121,5,4,3,5,0.65164,3.73722,44.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035125,4,3,2,5,0.23973,4.02090,61.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035126,5,4,3,5,0.58487,3.50803,25.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035127,4,4,3,3,1.05989,3.57653,43.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035130,5,4,3,5,0.47927,3.47907,25.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035131,2,2,1,5,,,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035132,4,3,3,5,0.44481,3.55201,48.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035133,2,2,3,3,0.50234,3.72816,40.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035134,2,2,3,2,0.70686,3.81176,,1,10358.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035135,4,3,4,5,1.25097,4.20383,37.7,1,8278.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035136,3,2,3,5,0.76090,3.69035,43.3,2,55881.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035139,2,1,2,5,0.64062,2.73832,61.0,2,46852.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035140,1,1,3,4,0.65194,3.73209,42.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035141,4,4,4,4,0.85545,3.40152,28.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035143,5,4,2,5,0.57842,3.91489,58.9,1,6414.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035144,4,4,1,5,,,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035145,2,2,4,3,0.50134,3.71886,30.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035146,3,2,4,5,0.62868,3.89731,33.3,1,72147.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035147,3,2,2,5,0.23022,3.60416,39.7,1,8018.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035151,4,3,3,5,0.59486,3.29187,53.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035152,4,4,3,2,0.36240,3.62082,43.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035154,3,2,4,5,0.66089,4.51764,35.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035158,2,2,1,5,0.57797,3.40644,64.4,1,8278.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035159,3,2,3,5,0.45950,3.64667,46.7,1,16900.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035164,4,3,3,5,0.75722,3.48415,51.1,1,8278.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035165,2,2,1,5,0.76844,4.13936,56.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035166,5,5,3,5,0.35314,3.40301,36.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035169,3,3,4,3,0.52901,3.97330,46.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035171,5,4,3,5,0.55865,4.14439,45.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035172,2,1,3,5,1.02883,2.99799,41.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035173,4,4,4,4,2.42456,8.83540,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035174,4,3,2,5,0.23938,3.20297,39.7,1,25116.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035175,1,1,4,3,0.38545,4.38686,48.3,2,64873.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035176,3,2,3,5,0.35785,3.56427,49.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035180,4,3,4,5,0.63978,3.47788,26.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035183,5,4,3,5,0.64300,3.50731,48.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035189,4,3,2,5,0.32957,3.12174,50.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035190,4,3,3,5,0.80632,3.95604,41.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035193,4,3,2,5,0.44976,4.16909,77.2,1,5324.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035196,3,2,2,5,0.33433,3.22365,50.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035197,2,1,3,5,0.64356,3.49796,35.8,1,9302.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035205,1,1,3,4,0.58823,3.38667,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035207,3,2,2,5,0.74285,3.56494,73.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035214,4,3,4,5,0.94733,3.46437,44.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035216,3,2,5,3,1.66602,8.72172,24.2,2,28695.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035217,2,1,4,5,0.42712,5.37765,45.6,11,199344.00,0,11,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035225,4,3,2,5,0.57832,3.43326,57.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035232,4,3,2,5,0.33597,2.45293,47.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035233,2,2,1,5,0.38827,2.94358,50.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035234,1,1,4,4,1.16249,5.59738,,3,23296.00,1,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035240,3,2,2,5,0.72681,3.41203,53.8,1,8018.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035241,4,4,1,5,0.57100,4.13861,53.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
035242,1,1,3,3,0.52196,4.49115,,2,127634.00,2,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
