ccn,star_rating,timely_initiation_pct,improve_ambulation_pct,improve_bed_transfer_pct,improve_bathing_pct,discharge_to_community_rate,source,source_date
047339,4,99.52,92.09,91.51,93.16,87.28,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
047346,4,98.95,92,92.6,94.76,91.95,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
047803,4,99.24,93.2,92.22,93.65,92.97,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
047818,5,100,97.97,97.73,97.72,90.49,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
047823,4,99.89,90.13,89.71,91.62,84.6,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
047824,4.5,100,96.06,92.42,94.97,89.13,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
047838,4.5,100,94.75,94.23,92.13,85.03,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
047844,5,99.83,97.31,95.56,100,83.04,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
047850,3.5,97.94,92.02,89.71,92.22,91.17,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
047853,4,99.63,93.4,91.75,92.72,80.57,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
047855,4,99.77,92.27,93.08,96.37,80.16,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
047870,4,99.58,91.55,88.92,93.06,92.35,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037015,4,99.44,88.8,89.55,90.14,92.08,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037016,4,97.89,93.19,93.98,92.43,72.34,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037024,3,98.06,83.41,84.94,89.22,89.5,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037027,3,87.53,89.07,91.75,89.01,86.8,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037030,3.5,99.66,90.17,90.76,92.56,90.39,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037036,4.5,99.69,94.29,93.1,94.68,91.11,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037037,3.5,98.52,87.96,88.39,88.4,88.62,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037042,3.5,96.96,87.77,86.71,92.29,92.25,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037047,3,94.9,82.63,84.49,85.89,86.44,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037050,3.5,98.93,89.76,88.46,91.75,90.79,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037057,4,98.8,89.27,92.28,92.99,93.72,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037068,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037070,4,99.84,89.56,91.98,96.17,82.6,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037099,4,98.81,96.18,94.82,96.5,85.42,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037106,4.5,99.93,90.52,93.28,95.67,84.34,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037114,3.5,100,88.98,88.89,89.93,90.49,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037125,,89.43,78.2,73.75,83.59,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037129,4.5,100,93.45,90.46,95.26,74.35,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037130,3.5,99.04,89.84,89.94,91.24,84.56,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037132,2,96.46,69.57,72.67,72.81,81.95,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037139,4.5,100,96.49,95.38,94.54,90.8,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037144,4,99.38,91,92.62,92.98,92.92,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037154,4,99.63,87.03,91.28,94.2,89.06,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037162,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037178,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037185,2.5,96.2,83.4,83,82.19,86.59,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037188,5,100,98.5,97.28,100,87.38,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037192,4.5,98.88,94.35,93.89,94.55,87.14,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037199,3,98.29,82.13,84.43,85.91,89.42,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037202,2.5,98.84,85.16,78.13,82.43,84.47,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037204,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037205,,67.86,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037212,2.5,80.47,85.51,78.15,85.5,89.3,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037213,3,99.04,87.24,87.53,87.01,85,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037215,3,95.75,88.72,87.31,86.21,85.85,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037217,2.5,94.52,85.27,83.23,84.66,85.14,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037220,4.5,97.56,92.83,92.79,95.8,79.93,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037221,3,97.01,87.84,86.46,89.85,92.79,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037226,4,99.75,88.07,89.79,91.96,83.77,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037228,,52.17,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037230,5,100,100,100,98,86.19,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037231,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037232,4,100,86.03,85.26,95.91,87.59,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037233,2,61.04,72.46,87.83,91.41,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037234,,92.68,,,,92.58,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037235,2,99.77,62.36,50.9,61.66,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037239,4.5,81.94,91.79,99.06,100,73.89,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037242,,54.1,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037243,,75.93,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037245,2.5,100,75.02,77.32,83.29,83.94,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037246,3.5,100,85.32,85.93,89.62,80.48,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037247,2.5,97.8,76.31,78.7,80.17,89.61,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037248,3.5,89.55,88.78,92.87,93,84.56,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037249,3,100,81.07,83.39,83.5,88.64,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037250,4.5,100,94.58,95.21,100,63.02,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037251,3.5,75,90.99,94.6,88.07,70.18,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037252,3.5,98.02,91.93,92.02,91.88,87.85,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037253,5,100,99.14,97.46,99.07,86.7,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037257,,100,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037258,3.5,97.41,88.5,86.73,92.98,85.86,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037260,3,99.7,79.28,85.16,83.41,89.17,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037261,1,80.88,61.37,70.55,63.6,81.35,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037262,4,98.78,81.69,88.59,89.07,91.67,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037263,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037264,3,98.68,80.38,75.71,87.82,87.73,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037265,,,,,,98.64,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037269,2.5,99.55,83.99,77.74,85.37,74.7,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037271,4,97.25,91.52,92.87,96.63,88.54,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037273,4.5,99.75,91.21,89.09,94.2,84.86,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037274,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037280,3,97.79,87.36,88.84,91.81,87.16,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037281,3.5,96.49,91.11,90.71,94.12,82.48,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037282,3,98.94,88.79,85.91,87.32,85.75,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037285,2,83.78,76.11,68.1,85.47,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037286,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037288,,71.43,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037290,5,100,95.41,95.89,95.42,92.75,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037295,4.5,99.48,91.16,94.31,97.46,74.77,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037297,4.5,99.62,93.44,91.75,91.33,85.41,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037298,2.5,95.13,79.02,81.39,84.45,88.19,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037299,2.5,100,76.43,76.21,72.59,79.98,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037402,4.5,100,93.2,92.44,92.67,88.75,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037403,3.5,97.83,88.31,91.31,93.76,88.03,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037404,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037405,5,99.67,93.7,96.21,100,82.02,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037410,5,99.21,100,100,100,90.42,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037412,3.5,98.43,90.84,89.89,93.36,91.18,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037413,4,91.98,93.13,91.89,96.26,79.41,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037414,2,98.75,64.48,69.65,64.78,74.67,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037416,2.5,99.47,83.89,84.7,85.27,83.53,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037417,3.5,97.83,92.53,90.64,96.7,77.18,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037418,4.5,100,90.82,98.82,96.98,84.13,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037419,4,98.27,91.3,79.48,98.94,80.54,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037421,,,,,,68.01,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037422,4,97.97,80.81,89.05,94.06,91.95,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037425,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037426,1.5,99.19,33.7,31.4,34.29,81.46,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037431,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037432,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037433,3.5,96.69,89.49,88.34,91.58,87.23,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037436,1.5,87.5,53.61,54.6,62.64,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037437,4.5,100,93.03,98.6,100,76.17,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037438,5,100,98.7,97.74,98.77,85.94,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037439,4.5,97.72,92.41,94.58,96.85,81.37,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037442,2.5,86.42,79.1,82.46,94.25,79.88,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037443,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037446,2.5,81.11,75.46,84.08,75.68,82.75,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037447,3,96.55,86.21,86.19,89.15,89.23,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037450,3.5,98.83,85.51,88.94,90.23,90.96,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037451,2.5,98.43,76.84,83.07,86.65,83.59,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037452,4,99.57,91.56,87.82,96.31,77.66,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037453,1.5,96.46,56.25,62.37,58.65,55.13,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037454,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037455,3.5,99.36,91.61,92.04,92.36,89.06,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037456,3.5,99.71,85.8,88.14,89.92,89.75,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037458,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037459,1.5,77.49,71.42,80.76,73,71.5,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037462,2.5,99.04,83.56,73.34,94.77,84.23,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037463,,62.96,,,,23.04,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037464,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037468,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037469,1.5,78.64,60.19,61.74,54.12,52.03,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037470,,,,,,79.08,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037471,1.5,98.57,31.99,48.54,41.01,58.77,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037472,2.5,76.7,80.49,86.59,88.17,58.26,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037475,2.5,94.5,78.8,82,78.96,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037476,,100,,,,49.42,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037477,2.5,91.21,82.09,82.78,90.35,80.48,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037478,2,90.7,72,73.87,76.92,69.42,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037479,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037480,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037481,4.5,100,90.62,91.48,99.9,63.92,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037482,5,96.84,97.62,98.37,100,86.52,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037484,,,,,,28.86,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037485,4,97.09,92.96,93.38,89.58,80.38,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037486,2.5,94.44,76.11,78.58,85.56,67.04,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037489,1.5,99.16,50.96,69.25,62.82,83.14,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037492,4,99.53,88.43,88.56,89.56,86.45,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037493,2.5,99.03,77.38,81.09,86.13,79.11,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037494,2.5,99.22,81.4,84.15,83.99,77.76,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037496,,,,,,45.07,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037497,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037498,4,99.73,91.02,92.33,95.66,84.65,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037499,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037500,3,94.37,88.6,84.33,86.91,79,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037502,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037802,,86.36,,,,87.81,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037803,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037804,1.5,71.15,62.04,56.95,69.86,58.46,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037805,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037806,5,98.65,100,100,100,73.15,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037807,2.5,96.35,64.35,69.09,75,80.66,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037808,2.5,67.61,86.04,84.44,84.93,90,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037809,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037810,3,77.61,81.73,84.69,85.93,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037811,,,,,,77.5,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037813,4.5,99.81,93.13,94.69,96.66,64.01,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037814,4,100,91.93,89.46,96.03,82.95,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037815,4.5,99.79,95.66,91.67,93.8,80.21,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037817,,96.08,81.68,,100,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037819,2,86.52,69.63,83.99,77.53,85.69,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037820,4.5,100,85.45,95.27,95.12,91.74,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037821,2.5,96.14,85.34,87.18,78,84.86,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037822,3.5,99.74,80.04,86.84,88.5,75.97,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037824,3,99.52,81.8,86.22,89.39,88.91,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
037825,4,98.3,86.06,92.08,91.71,90.42,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
